80.05075476767172,80.0078350687455,200.0152702686593,-82.70677924156189,-77.80463993549347,238.13556134700775
-79.96790474809504,80.05728640573116,199.99794769091375,73.64696264266968,-79.87973839044571,234.73399877548218
-79.63995666848675,-80.43362163315405,200.14101847897476,66.44287705421448,76.61215215921402,239.3983155488968
80.26093176141812,-80.45632889092776,199.86683797860374,-90.52795171737671,74.23832267522812,234.51632261276245
-0.06309854768222248,0.2000974512462572,129.91839197705175,-6.932079792022705,-2.8699589893221855,165.15037417411804
40.03239227401601,40.071842693338866,200.00188921104427,-46.9074547290802,-42.12633520364761,235.44523119926453
-40.002198750486386,40.13038077155207,199.95187535862794,31.83123469352722,-42.04099252820015,235.19572615623474
-39.945038230646595,-40.03780541915878,200.05455396676854,29.53556180000305,35.34803166985512,236.18683218955994
40.077761644413876,-40.021951489408465,200.04366087415303,-48.75743389129639,34.746572375297546,235.08647084236145
50.01360087316971,-19.893985977871598,180.02162918729178,-57.43163824081421,15.533859841525555,215.4735028743744
10.191491556509575,-90.21286705089453,200.00810565561824,-20.517438650131226,85.51193028688431,236.2203598022461
0.05875545766874546,-40.01269524075692,200.0505962287854,-9.11092758178711,34.94715690612793,235.63361167907715
40.250535774375116,-0.4722442647388472,250.10402313416873,-47.855764627456665,-3.863041289150715,283.41835737228394
10.110906558607448,9.892548692258284,230.08198332403776,-15.715241432189941,-13.060660101473331,263.7253999710083
-99.33360266303256,-100.58749770044038,200.18705320711436,74.65201616287231,103.47932577133179,242.21113324165344
